id;guid;dayOfWeek;openHoursBegin;openHoursEnd;breakHoursBegin;breakHoursEnd;comment;type;chartOrganizationId
12353;459add0c-6e67-4232-ba64-6b80134d7396;5;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;379
12354;b1865cfd-041e-4d53-9457-df9382f6fe72;6;;;;;;ReceptionHours;379
12355;03072658-ed12-4b2c-944b-4ab9f4e02593;1;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;379
12356;51d04775-cf22-45a2-9f32-cfc73d7adda2;0;;;;;;OpeningHours;379
12357;6fdaf025-c800-4707-9866-8624c27589fa;2;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;379
12358;9e096348-c98a-4f51-b952-de4ffa9ab252;3;09:00:00;18:00:00;13:00:00;14:00:00;;OpeningHours;379
12359;56518fce-c2a9-4d03-ab6e-3110c3d5b1ed;4;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;379
12360;40dffe26-e07d-45b0-b60e-92f6f6021229;5;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;379
12361;89a2d235-fbcd-4dbb-8f6e-f3459eb2d679;6;;;;;;OpeningHours;379
12362;5828e180-fdb1-4a24-a983-41894831ad74;1;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;379
12363;a45ddb6a-a4f3-49ef-9ca7-db9de6027a66;0;;;;;;ReceptionHours;380
12364;ee519995-d444-489f-be9f-0c40f68392cf;2;09:00:00;11:00:00;;;;ReceptionHours;380
12365;09a47c48-301c-4b79-91de-68ea5125063b;3;;;;;;ReceptionHours;380
12366;872d4982-8bbb-4249-bcde-318dc18f9497;4;16:00:00;18:00:00;;;;ReceptionHours;380
12367;185fb1ca-5478-42a3-b6fb-bc91caf3beb1;5;;;;;;ReceptionHours;380
12368;bb5e77b7-d344-4804-86c5-35ad5e6b874c;6;;;;;;ReceptionHours;380
12369;8c916400-2733-44ff-b616-a9ce8003a4c2;1;;;;;;ReceptionHours;380
12370;7e3f45f7-6e17-408b-821f-319fedce6401;0;;;;;;OpeningHours;380
12371;916896b3-1752-4feb-9124-ff9e0954f6ec;2;09:00:00;11:00:00;;;;OpeningHours;380
12372;e169bef5-cf79-4452-acd0-50db848649fe;3;;;;;;OpeningHours;380
12373;6b06fe56-4294-4ede-816a-ccdbf11fcbf7;4;16:00:00;18:00:00;;;;OpeningHours;380
12374;9d24cf37-ccd2-4818-940d-1bf496368c98;5;;;;;;OpeningHours;380
12375;b0d76564-0a68-4a99-bb72-77c82b4f7655;6;;;;;;OpeningHours;380
12376;9f44f934-0fed-406b-b2a1-535f89d2f5fd;1;;;;;;OpeningHours;380
12377;9649ea87-5aec-4a60-92f7-b20033101100;0;;;;;;ReceptionHours;381
12378;d34640f2-2588-4e66-b0fc-d2892f63323b;2;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;381
12379;2e50e3c0-79db-4bfd-a6ec-498c720bb788;3;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;381
12380;b791527a-af7d-44e0-88b8-3c55961fb42b;4;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;381
12381;12bcc344-fe29-4c62-9b89-9e54875598d2;5;;;12:00:00;13:00:00;;ReceptionHours;381
12382;1bfd0a7f-8117-4ce7-80ba-d76f4f7e7eb0;6;;;;;;ReceptionHours;381
12383;ab2d3db9-c784-4466-8a22-27c1c16be327;1;;;12:00:00;13:00:00;;ReceptionHours;381
12384;ae3aa202-22d9-404a-885f-98e3d0f0ff65;0;;;;;;OpeningHours;381
12385;73c6868c-9204-4f3b-a2ea-0a78f3359eba;2;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;381
12386;d40dfcf2-b85c-4a37-a8ab-b1958cdc4e6a;3;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;381
12387;284a9c52-beac-4a38-8439-1e4c992f169d;4;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;381
12388;5342c67e-2bce-483d-b108-67f7bbe9c1d7;5;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;381
12389;6ef5874c-67e9-434c-ad32-713a6ac2f053;6;08:00:00;15:00:00;;;;OpeningHours;381
12390;99a9c7ca-0d82-4c53-a1c1-dd965caf4f89;1;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;381
12391;6af622b9-98c2-4624-b418-c900c8514ec5;0;;;;;;ReceptionHours;383
12392;5fa4725f-c476-494d-ba63-2a0961759f01;2;08:00:00;18:00:00;12:00:00;13:00:00;Расчётная бухгалтерия: 65-56-43;ReceptionHours;383
12393;e4d2b5ca-bd87-44c7-a221-969e3cc9bddd;3;08:00:00;19:00:00;12:00:00;13:00:00;Расчётная бухгалтерия: 65-56-43;ReceptionHours;383
12394;9782f94e-3076-454d-8a34-e8210b5cb3d0;4;08:00:00;18:00:00;12:00:00;13:00:00;Расчётная бухгалтерия: 65-56-43;ReceptionHours;383
12395;e52f8ac1-7a55-4806-a5d1-74f5c296d340;5;08:00:00;19:00:00;12:00:00;13:00:00;Расчётная бухгалтерия: 65-56-43;ReceptionHours;383
12396;a8842270-b46f-4622-b68b-1ffedec46dc1;6;08:00:00;17:00:00;12:00:00;13:00:00;Расчётная бухгалтерия: 65-56-43;ReceptionHours;383
12397;bec922ee-4ccf-4c10-89ce-cfe5d8725d9c;1;08:00:00;18:00:00;12:00:00;13:00:00;Расчётная бухгалтерия: 65-56-43;ReceptionHours;383
12398;e11ee1b4-b2e5-4cc4-b9a6-8435d1a738f8;0;;;;;;OpeningHours;383
12399;e9a89ebf-ce0b-480a-9cf6-4997af981012;2;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;383
12400;4c439d9b-4559-4129-86c3-01a750516035;3;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;383
12401;97b1f46b-74e2-444d-a80c-c2d7c6a283b5;4;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;383
12402;b8ede385-c240-4e5e-b44b-2d83932d54c6;5;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;383
12403;3486542c-56e0-458e-844e-220376e194dc;6;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;383
12404;4bc45947-a8b6-4856-bd5e-19e2217d6e4f;1;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;383
12405;1c62a56d-ffd0-41e4-9587-80a1a346306c;0;;;;;;ReceptionHours;384
12406;262f6def-2181-4be1-bf62-1ca869b40966;2;;;;;;ReceptionHours;384
12407;c0af76de-5353-4aca-832e-65fa814a3641;3;15:00:00;19:00:00;;;прием ведет ген директор;ReceptionHours;384
12408;b7716a03-e85c-4773-b1ac-7d58f8c8d221;4;;;;;;ReceptionHours;384
12409;3818f767-0f96-402a-8bef-fd8b6c324418;5;;;;;;ReceptionHours;384
12410;ceb3bb59-43df-4be7-a7de-2b7757c2e477;6;;;;;;ReceptionHours;384
12411;990c88c1-ec76-4842-954f-83d74e2fab14;1;;;;;;ReceptionHours;384
12412;d8794f6c-3c32-44ed-99a6-12ea562757e0;0;;;;;;OpeningHours;384
12413;f2f50b28-d275-4393-8e86-a4d291ab6fc3;2;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;384
12414;b74b77a4-1c16-4eb9-8a08-aa0a3d8abfc1;3;10:00:00;19:00:00;13:00:00;14:00:00;;OpeningHours;384
12415;4aede5c5-fd0a-4ce3-b7f7-efa1b03e4601;4;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;384
12416;719896f0-276b-4442-9997-f495ff724771;5;10:00:00;19:00:00;13:00:00;14:00:00;;OpeningHours;384
12417;4ad72645-6629-4c10-948d-59ca444b54b7;6;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;384
12418;4bd5dc8c-e417-4fe4-9d0e-b7c15af5fbb7;1;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;384
12419;adcb2801-b994-4c66-82b4-f5340f051714;0;;;;;;ReceptionHours;385
12420;f7b09fe9-61b0-43ec-aaa0-9faa59f182f9;2;;;;;;ReceptionHours;385
12421;1bf53df3-0315-4a9a-a36d-1d3205582079;3;16:00:00;19:00:00;;;;ReceptionHours;385
12422;53b91eeb-ff04-4cfa-aac1-2a157f903893;4;16:00:00;19:00:00;;;;ReceptionHours;385
12423;8b293c77-8f05-42ce-8b6c-2af75ee6e068;5;;;;;;ReceptionHours;385
12424;02575a35-a247-4db7-b5cf-1403fd1072ce;6;;;;;;ReceptionHours;385
12425;ab491bdd-870a-4d76-8122-25b966f1c034;1;09:00:00;12:00:00;;;;ReceptionHours;385
12426;ff4c4f63-8167-4ba5-adb1-5013477d8323;0;;;;;;OpeningHours;385
12427;4b0d6050-d6c7-4103-98b9-1b762b4e3577;2;;;;;;OpeningHours;385
12428;5cfccca9-da69-4953-b0b0-99d788f9f99a;3;16:00:00;19:00:00;;;;OpeningHours;385
12429;fe87b193-6d0a-4d8c-a916-88da8b62c0fe;4;16:00:00;19:00:00;;;;OpeningHours;385
12430;2f379605-7844-4993-9edf-3def57bdebc1;5;;;;;;OpeningHours;385
12431;92be4f1c-ba47-4a00-aee0-926555542b7b;6;;;;;;OpeningHours;385
12432;5b50005b-4b05-48f2-8687-ccc565d24ae2;1;09:00:00;12:00:00;;;;OpeningHours;385
12433;bf1336c4-9f2a-4f5d-b20a-037827a47e84;0;;;;;;ReceptionHours;386
12434;af0f63ef-c10e-4132-abe9-15c8e219a53e;2;;;;;;ReceptionHours;386
12435;847d5632-37a6-4e54-b48d-83c8b14a96a1;3;;;;;;ReceptionHours;386
12436;fa01731e-13d6-4b1e-89b6-5b2063befc46;4;;;;;;ReceptionHours;386
12437;3faf5d52-b599-4eff-8323-88ed5d03cba3;5;09:00:00;11:00:00;;;;ReceptionHours;386
12438;b488b72b-fe31-4942-86da-20e7b0ae6a82;6;;;;;;ReceptionHours;386
12439;4297eddc-d1ae-43f0-82c9-34c20a38cf78;1;09:00:00;10:00:00;;;;ReceptionHours;386
12440;6c72cab1-cc71-4e20-980f-fe9f4b9e027d;0;;;;;;OpeningHours;386
12441;04ef1125-41fc-475c-82de-8a519f054338;2;09:00:00;16:00:00;;;;OpeningHours;386
12442;c9ce90d1-c7cc-4648-9bf4-64cf8890882b;3;09:00:00;16:00:00;;;;OpeningHours;386
12443;b32d4a20-090b-4f8b-ac4d-4babff622c40;4;09:00:00;16:00:00;;;;OpeningHours;386
12444;9300d0b6-cdcc-42bb-a117-4074d98bd840;5;09:00:00;19:00:00;;;;OpeningHours;386
12445;64e13e14-25d7-448e-97fd-35be56e4712d;6;10:00:00;13:00:00;;;;OpeningHours;386
12446;316ecedf-a939-410e-9243-2e8c324d8ae7;1;09:00:00;16:00:00;;;;OpeningHours;386
12447;3426a739-5d44-420d-8358-a5b4ece9fa66;0;;;;;;ReceptionHours;387
12448;db472616-fcf4-4b41-abea-1adcec49347d;2;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;387
12449;41bf23a3-dfe4-4354-ac85-358d198f4222;3;09:00:00;18:00:00;13:00:00;14:00:00;;ReceptionHours;387
12450;437fda17-c957-4d2b-9b40-9887084677fe;4;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;387
12451;995262aa-556e-4ac5-8b0c-2b4c43231eec;5;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;387
12452;c0a41873-0cbb-4d91-9f26-e99745bacf54;6;;;;;;ReceptionHours;387
12453;cfbd1bc6-9ced-4a98-9941-b7da727f01e3;1;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;387
12454;0507f0fc-3e69-4d4a-9128-6477bd541648;0;;;;;;OpeningHours;387
12455;ef0a30ae-7b47-442e-8f44-276915868aa7;2;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;387
12456;dd49584c-9674-4613-a2b5-165065070f47;3;09:00:00;18:00:00;13:00:00;14:00:00;;OpeningHours;387
12457;cbe83966-fe7f-4ed4-a83c-76d37acfbfab;4;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;387
12458;ab951619-152e-4e77-a06e-d65f94994b18;5;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;387
12459;591b9ee7-5ad0-4a76-90eb-c98a5647a327;6;;;;;;OpeningHours;387
12460;fcad9e6c-adf3-4224-9fcf-efbc14b1fb73;1;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;387
12461;99fbc0df-f890-44e8-abb3-7a6557d4f691;0;;;;;;ReceptionHours;388
12462;49a098c1-2503-4714-979b-8d0391d2d516;2;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;388
12463;b7341ca4-5c9b-4319-ab9a-fae74b0992c0;3;09:00:00;18:00:00;13:00:00;14:00:00;;ReceptionHours;388
12464;12441b29-a9d0-4bcb-814e-a8219a8baa2e;4;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;388
12465;4032e8c3-cbf5-487d-8764-a4d494d5a068;5;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;388
12466;96b158e5-33b2-4256-80cb-e1d6cd38d2a3;6;;;;;;ReceptionHours;388
12467;827b3860-0923-4c6c-9c9e-549bf9221941;1;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;388
12468;3af6fa65-301e-4c56-aa7d-17be8bd3a7a4;0;;;;;;OpeningHours;388
12469;ac9c2dec-4dd2-45c8-9576-53b87d50fc14;2;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;388
12470;bef17168-0a44-4399-90f5-27a8d995964b;3;09:00:00;18:00:00;13:00:00;14:00:00;;OpeningHours;388
12471;8113cc20-7c6f-4d3d-bd07-29b8ef281e20;4;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;388
12472;6fb6ba33-93b7-438b-bfbd-7cf2880ac96e;5;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;388
12473;adedc533-63a3-4595-946c-2eb3e75fc70b;6;;;;;;OpeningHours;388
12474;7048af81-b8f5-4b66-963b-76bdcbcc6406;1;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;388
12475;7f2f8aac-12a8-406a-8719-88694e16d5c1;0;;;;;;ReceptionHours;390
12476;2769b263-1686-47d1-b3a1-148554820e41;2;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;390
12477;b942c6e4-36de-4dcc-99c8-41147404b034;3;09:00:00;18:00:00;13:00:00;14:00:00;;ReceptionHours;390
12478;6f486539-e163-409b-906d-ea6ed72627d9;4;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;390
12479;ca9d9edd-9f33-4e8f-bbc0-614fa52a69c1;5;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;390
12480;58e7c380-0e24-457d-a917-f73dc21f2819;6;;;;;;ReceptionHours;390
12481;7f0ba996-7143-4e91-b13b-d9505ff9277c;1;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;390
12482;079cfc53-3081-4b84-ab73-f0a173becef8;0;;;;;;OpeningHours;390
12483;8610d4d5-9f84-4fa2-b64e-564e50433d3f;2;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;390
12484;6831854d-14d1-467f-a702-a1fd1d1fbdd2;3;09:00:00;18:00:00;13:00:00;14:00:00;;OpeningHours;390
12485;20157dc2-7f88-438a-9efb-e623b10bd318;4;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;390
12486;cb19e754-280e-44f1-baf4-3a21598c9385;5;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;390
12487;24c39e23-7042-4233-9951-114945db944e;6;;;;;;OpeningHours;390
12488;5ac17d0c-0f30-40a2-bccc-6da945e2c6ea;1;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;390
12489;80a1a0b9-d209-404e-8df2-104dc57c247a;0;;;;;;ReceptionHours;391
12490;7f1744ae-ba6d-45a7-b2c3-adc0d2d8c09e;2;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;391
12491;9c0782b8-735e-4e7a-b149-25ebf76c843b;3;09:00:00;18:00:00;13:00:00;14:00:00;;ReceptionHours;391
12492;e2d9f982-c8f8-4d25-889e-3cde7a8e611b;4;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;391
12493;2856d05f-6b93-4ca8-9ff4-59ea1d1e3ac8;5;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;391
12494;e2cdd9fc-3d6b-4689-a6a8-29d03a44a5f7;6;;;;;;ReceptionHours;391
12495;a9f609e3-c9cd-49cb-a491-779363fc0c98;1;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;391
12496;c6d1dc30-ad56-4f9c-9887-29892812dd51;0;;;;;;OpeningHours;391
12497;87ad0b06-1410-47c2-b4c0-273e17882d90;2;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;391
12498;e4a141ec-e8dd-44da-96e9-0d5922c5be78;3;09:00:00;18:00:00;13:00:00;14:00:00;;OpeningHours;391
12499;d1a5a1da-6a4a-452b-ba69-8719d24b158f;4;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;391
12500;379cd3c3-0234-4ffc-8167-7aa9b95a5150;5;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;391
12501;7c69f3f4-30f8-46cd-b64c-b12e185b2478;6;;;;;;OpeningHours;391
12502;31e8aa3e-98ea-4753-a9f8-54f5fe1025ee;1;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;391
12503;a6de8a9b-a2fb-400a-8dd7-a4b3aefb2be5;0;;;;;;ReceptionHours;392
12504;fe899fbf-8268-4882-846d-8e91c7c8371c;2;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;392
12505;c89805c1-0d99-4b15-ad57-ac4b5c581bb9;3;09:00:00;18:00:00;13:00:00;14:00:00;;ReceptionHours;392
12506;1f6b56b7-204d-4aa6-ad68-1edb8f8bceae;4;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;392
12507;e7906eea-19e4-4525-b44d-15f475c49e6c;5;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;392
12508;bd6b8078-9e01-4f55-9a58-3e9affdf7e12;6;;;;;;ReceptionHours;392
12509;26d9eeee-f71f-4b0c-b064-efc10b3e280b;1;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;392
12510;91a51b83-dccc-43f5-af3e-93f3ef3ca66a;0;;;;;;OpeningHours;392
12511;aa0fb5c5-6012-409d-9a28-62055b79cd8b;2;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;392
12512;e02c5ede-160e-4bcb-bb14-adaedd81337f;3;09:00:00;18:00:00;13:00:00;14:00:00;;OpeningHours;392
12513;593c3ef7-7b74-4800-ae9c-e880fc1bc203;4;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;392
12514;74a96915-a622-40ec-a063-8aeef561db90;5;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;392
12515;dc0fd137-1430-4596-afce-8806da7714ef;6;;;;;;OpeningHours;392
12516;e5f2c56a-5133-46bc-a814-66f648a0381b;1;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;392
12517;ac57680a-4a5a-43cd-bb33-497153f80d2a;0;;;;;;ReceptionHours;393
12518;b4e2da3f-6eca-482e-9429-75a9efa1c22f;2;;;;;;ReceptionHours;393
12519;701a85be-71de-4850-88ef-b124bd2cd445;3;;;;;;ReceptionHours;393
12520;8d5e7726-8f53-462f-bb7d-c40d58a5a97e;4;;;;;;ReceptionHours;393
12521;ca9c9e98-64fa-4688-9fd6-02d0c2efed17;5;;;;;;ReceptionHours;393
12522;ec9f7c51-83a3-43e0-84d2-0ae7e5cc8538;6;;;;;;ReceptionHours;393
12523;b081390c-5e11-4512-b9a0-2d14a7c71cf9;1;;;;;;ReceptionHours;393
12524;c22ff312-4497-4c70-8c44-5df909116bc5;0;;;;;;OpeningHours;393
12525;78afe76a-2ca8-4b41-808a-fbeac4aa828e;2;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;393
12526;a224ad3e-d588-443f-927b-23d46f70911c;3;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;393
12527;1a7abbe9-6f3d-419b-8171-15a021afc5d7;4;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;393
12528;0fda5aff-b041-4d0d-937f-eb00c97b598f;5;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;393
12529;b4affa2e-63eb-4765-87c2-20458dc28cbf;6;;;;;;OpeningHours;393
12530;4cd8fc20-beb8-4e08-96d6-6153dc78b6df;1;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;393
12531;e8f22ded-f3a8-4878-ae8c-d011556e773a;0;;;;;;ReceptionHours;395
12532;64ff8b5e-88c1-4b66-90fe-18849fbae5ff;2;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;395
12533;3f89ead2-2f0d-476d-9f52-3d06300154cc;3;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;395
12534;beb1ecaa-6a2b-44d5-90e5-b6bc30874044;4;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;395
12535;0a715f6a-ea76-4e8e-aeb2-a7d5b99914e1;5;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;395
12536;ae8ff981-d4b3-4936-b020-81697fcc6782;6;;;;;;ReceptionHours;395
12537;85ba0ecf-cfdc-4ac0-bc51-979754452c6b;1;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;395
12538;ddfffafc-0a36-4dfe-9e35-b363f3221822;0;;;;;;OpeningHours;395
12539;814cd3a1-33b1-4520-8d29-a00c0bbf1b2d;2;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;395
12540;f96f3523-9e73-408e-9a5c-f712bcfdcfa3;3;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;395
12541;6b8fbd5c-624f-4d8d-9d0f-cd93453e38bd;4;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;395
12542;8d37dad4-87ec-4925-aefd-ea913472421d;5;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;395
12543;8b8de7d9-f7f4-4cf3-814d-781b096cf1c6;6;;;;;;OpeningHours;395
12544;1cabf224-3dd4-4bdd-95ee-d3c0f83a951e;1;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;395
12545;0a1ac834-d4ea-406a-90e3-7fac149bc094;0;;;;;;ReceptionHours;396
12546;497366c8-c535-4ba8-9ceb-e42627cd9228;2;09:00:00;15:00:00;12:00:00;13:00:00;;ReceptionHours;396
12547;a4dfeab8-f331-4bc0-ae06-02d54d9ecc1d;3;09:00:00;15:00:00;12:00:00;13:00:00;;ReceptionHours;396
12548;18fb1844-256e-40d2-8b99-bd7fc217ab12;4;09:00:00;15:00:00;12:00:00;13:00:00;;ReceptionHours;396
12549;643bae7e-afdf-4cf9-8c12-cb59388cfe70;5;09:00:00;15:00:00;12:00:00;13:00:00;;ReceptionHours;396
12550;668eb902-3b1f-4885-9ad4-f491a527efc4;6;;;;;;ReceptionHours;396
12551;4db76eb6-8202-4477-b296-0f2dbff5514c;1;09:00:00;15:00:00;12:00:00;13:00:00;;ReceptionHours;396
12552;31df8c84-ce26-4d51-9cc8-6ff0859dd66e;0;;;;;;OpeningHours;396
12553;dfa6519b-896c-4062-acb7-ffaf75865b52;2;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;396
12554;65d70652-c508-4a76-9a56-f4f891b48b0c;3;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;396
12555;1325adf1-5816-4bdc-b0fa-b0c229a6738c;4;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;396
12556;9e5e1c60-0c8f-4a3b-84a5-a1bddf4f84fa;5;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;396
12557;18ddc033-fb13-483f-935d-9705bf51d519;6;;;;;;OpeningHours;396
12558;3c1cb7fb-962e-4e92-9b61-f1332e52ab68;1;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;396
12559;f128ad8e-757e-40e2-9849-cebc1ebcbcfd;0;;;;;;ReceptionHours;397
12560;9fa251d5-de25-4826-bef9-d7009ffadbe2;2;10:00:00;12:00:00;;;;ReceptionHours;397
12561;aa0c5390-07e7-4cb5-9944-cce0bb1cbaa6;3;;;;;;ReceptionHours;397
12562;fece3669-246e-4b03-8817-f2b80efaf00c;4;;;;;;ReceptionHours;397
12563;92afeada-e8ac-4d3c-bf1b-65c2f9c60b3c;5;;;;;;ReceptionHours;397
12564;079facee-9d59-4eb1-a743-938405a00006;6;;;;;;ReceptionHours;397
12565;e21b2787-3ba2-4c75-836a-1f8718d7934c;1;;;;;;ReceptionHours;397
12566;de7262f3-c56f-400a-b209-fefabd808c2b;0;;;;;;OpeningHours;397
12567;0b35cd9d-c839-45ce-9952-76a316331215;2;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;397
12568;257294a3-332e-4314-9271-cad8aa73a2bf;3;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;397
12569;8358508b-51ea-41ab-b8de-9ff81228471d;4;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;397
12570;21ff5008-7fb3-41bd-be23-c03c38459912;5;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;397
12571;ca2d587b-ea12-4717-9c75-a3391ee4b48e;6;;;;;;OpeningHours;397
12572;41c4b78c-9843-4343-8330-6aef88ed1d96;1;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;397
12573;099b72c5-29fa-4ebf-8f57-f8a1b613690c;0;;;;;;ReceptionHours;399
12574;e43b28a7-8e5b-43ac-be5e-eecb842c6ba1;2;;;;;;ReceptionHours;399
12575;521ecac8-f22a-4bb4-9608-1523ac0503b4;3;08:00:00;09:30:00;;;;ReceptionHours;399
12576;09e49fce-08d1-485e-bbd1-4237ae064b1c;4;;;;;;ReceptionHours;399
12577;09cc79b9-86da-4443-b782-ea50528354e5;5;08:00:00;09:30:00;;;;ReceptionHours;399
12578;89c934aa-cd86-495d-8c90-21066cb15683;6;10:00:00;12:00:00;;;;ReceptionHours;399
12579;20340622-13bb-46b6-91db-e43b8cd3fb20;1;08:00:00;09:30:00;;;;ReceptionHours;399
12580;82e84cda-ed4a-46a6-8094-909b23620982;0;;;;;;OpeningHours;399
12581;a5c43f1b-427b-4760-baa5-32a7b7e4275b;2;08:00:00;12:00:00;;;;OpeningHours;399
12582;57c99c50-5a3b-43fa-bd01-e51f0892dac7;3;08:00:00;12:00:00;;;;OpeningHours;399
12583;ec1efe69-f828-4845-a516-a070c9947786;4;08:00:00;12:00:00;;;;OpeningHours;399
12584;1617bcab-e487-4d71-837b-1a138856c254;5;08:00:00;12:00:00;;;;OpeningHours;399
12585;2b7a21de-0791-43f0-aeab-562cb1918d63;6;10:00:00;12:00:00;;;;OpeningHours;399
12586;d8f780d1-de50-482e-997c-13ea9fc3a6ad;1;08:00:00;12:00:00;;;;OpeningHours;399
12587;53514807-1859-4459-a7b3-2ac2e1c8e043;0;;;;;;ReceptionHours;402
12588;ea16d0cc-d728-4dbb-83c0-634db59fe61b;2;15:00:00;19:00:00;;;;ReceptionHours;402
12589;a05ebc5d-64bb-4dbb-8982-5c339f4340e0;3;09:00:00;13:00:00;;;;ReceptionHours;402
12590;d6a5e35d-4a0d-481d-b3c1-095fbd4f5290;4;15:00:00;19:00:00;;;;ReceptionHours;402
12591;e15adf67-1611-4fbf-a258-7df697ac2537;5;09:00:00;13:00:00;;;;ReceptionHours;402
12592;18eb542c-7818-42eb-b374-79b9a2b6f3ee;6;;;;;;ReceptionHours;402
