id;guid;aoGuid;name;parentGuid;level
7232;b1ceab0a-41f4-47b8-ae61-e69cf01e402a;d8808c00-fdf1-4c4f-9c94-9da5337272ec;Ленина;120da74e-870a-46b4-b1fe-582fa6784bfd;7
7235;1ed5cc29-b022-43d2-9146-cf8edfef0950;d79f7d6a-b314-44e1-842f-97cd57809bea;Солнечная;120da74e-870a-46b4-b1fe-582fa6784bfd;7
7234;333aae2c-ccfe-4c04-9ead-3474aaf58a7d;6a09f45c-3383-4085-b8fe-9e86445cedca;Советская;120da74e-870a-46b4-b1fe-582fa6784bfd;7
7233;72b4efd8-e509-433e-919c-d3ca69e0aff8;b1e0c56c-28db-4246-b39b-a2ddf04e32b4;Луговая;120da74e-870a-46b4-b1fe-582fa6784bfd;7
7231;7c0de9b5-c4c2-414b-b8e0-e29c46633226;7306e2cb-d418-47bf-b769-02661eb00ae0;Железнодорожный;120da74e-870a-46b4-b1fe-582fa6784bfd;7
7230;e2c060f2-aa90-400d-bf26-7449516c9859;603c5b17-3f02-42ee-a2a9-597f603dee08;Восточная;120da74e-870a-46b4-b1fe-582fa6784bfd;7
7224;8c115ac9-c21a-4bb7-9569-57a8159b6bed;151b0e03-70ef-41b0-b03d-f49dd504df2a;Николаева;c93f6e98-f06e-42b8-be60-abcfc006de87;7
7229;3f2e4818-ae22-4d00-ada4-7914c00567e8;ca8849ff-78d3-4623-8cd1-1d5d12ace7db;Заводская;2a0ffd39-3736-4f16-a6ab-500677cd0def;7
7228;b24ad4b5-6fb2-464e-ae01-8fa5e6fdfe1d;029cb049-ddd0-4047-ba44-642d66796ca3;Шевченко;c93f6e98-f06e-42b8-be60-abcfc006de87;7
7227;b269559d-2c44-4469-842d-1afc7b013b11;eb3f2dcc-a673-4bb8-bd2b-444c64ae93e2;Ухсая;c93f6e98-f06e-42b8-be60-abcfc006de87;7
7226;a0a78706-e468-470a-807a-1e0a22b4b3e5;f84db917-dd50-4d7f-8ea2-82bc1049b05e;Пугачева;c93f6e98-f06e-42b8-be60-abcfc006de87;7
7225;9a7dad71-b522-4b75-adbc-f019730b7991;92c63d17-46bb-4920-b1b2-fce53277a54d;Овражный;c93f6e98-f06e-42b8-be60-abcfc006de87;7
7218;0186f2da-dc3a-44bb-b750-2e6558c95200;66eb4cb7-c1fe-4e26-bab2-50c36f776794;Луговая;7b09a065-23e3-4101-9f2e-e2bd0f2d951c;7
7221;0b9b5497-51db-4eed-85c1-5c65303dc28f;1eae1c18-f87c-4045-9973-9260e81076a2;К.Иванова;c93f6e98-f06e-42b8-be60-abcfc006de87;7
7220;0d2676f3-dee7-4962-875b-24e25690db89;891c7f8e-4bbf-4973-9d42-e98cbd298a40;Гагарина;c93f6e98-f06e-42b8-be60-abcfc006de87;7
7219;cf5ceb55-208a-4916-a006-3b1e75a5f40e;4b95af02-0711-4b3d-9e15-443c882fca96;Ашмарина;c93f6e98-f06e-42b8-be60-abcfc006de87;7
7216;aed414ed-98ac-4623-a891-f463b48caa18;5956c3d8-b887-48ef-b0ee-0773c5fc0bc4;Центральная;2e08bd46-3354-44ce-a84a-3abfc8beccec;7
7217;bdff0f41-b419-42aa-b743-6962d9055f26;a4cd4be4-9e24-4d4b-8404-a07a2b10b81c;Школьный;2e08bd46-3354-44ce-a84a-3abfc8beccec;7
7236;017479fa-4149-420c-868f-1986c2c507c8;cc7541c3-fea5-40b3-9ef5-d0e8a50b80e6;Сосновая;120da74e-870a-46b4-b1fe-582fa6784bfd;7
7304;eea37488-4aa2-4736-8f2f-8d93ea9d1cad;14776768-6521-492d-8bfc-79d6080e613f;Первомайская;4f4e62aa-0f60-4405-8ae2-f179d7618fea;7
7308;c9eafdc7-655e-420b-bb37-1f2757d797ab;5a2be55c-0929-4414-aea3-bb5f36670a78;Молодежная;77f02d27-84f7-47e9-8186-a8d44507eda2;7
7307;aaea89d6-3e90-440f-9222-3e8c95dd6a38;14befe51-5c82-4756-ac2b-aad29a3d782b;Ленинградская;77f02d27-84f7-47e9-8186-a8d44507eda2;7
7306;afef95e1-7e0d-4de3-873c-1be2fc8380a8;3b4ee463-ca24-4709-93fe-6c588a2d2929;Центральная;4f4e62aa-0f60-4405-8ae2-f179d7618fea;7
7301;d592f830-409f-4554-997c-f0c79f4ec2ec;83437cac-c8a8-4577-b4b4-7bd54c39e659;Канашская;4f4e62aa-0f60-4405-8ae2-f179d7618fea;7
7303;03757ccc-d117-48e7-ba4e-c380dd276bdd;9aee0d21-23bf-401a-894c-de8213892636;Новая;4f4e62aa-0f60-4405-8ae2-f179d7618fea;7
7305;14d3589f-f9ff-45d9-a292-d972e2fb11be;335effc9-a715-42a3-8ec2-b8f2bd506efa;Фермская;4f4e62aa-0f60-4405-8ae2-f179d7618fea;7
7302;6f859af8-0a52-4191-a093-a76939e4e359;70a45a29-84c9-4d89-9b4b-d8948518da4a;Молодежная;4f4e62aa-0f60-4405-8ae2-f179d7618fea;7
7298;4d446a66-b714-43c5-877e-782dd2c9ebee;b2504c48-576a-4b08-9e11-b921d7c584d0;Пионерская;19f7af44-d905-4b1e-8ab7-080a9c6dfee5;7
7300;e897a2a3-b6b8-45dd-818d-29a000807cef;fd66ff18-3b3f-49f2-8286-4c7394ee0e9c;Ижутова;8a8b7f2c-7687-4044-886e-60e1bf9a7411;7
7297;5c22e7a1-8c62-4eea-b171-1a45a3d9e8db;0d5a6332-1693-4f19-8775-26392a027471;Павлова;19f7af44-d905-4b1e-8ab7-080a9c6dfee5;7
7289;1b9c4d55-d2ea-4a0c-a32e-26022e361ed5;09c47796-807a-4afb-97c9-b1e1bd07e7cc;Лесная;50da78f2-7842-4666-9ec2-ca5178be7e37;7
7296;4cb2e466-4568-409b-b385-c210770d7f37;ca91cca9-758b-4b3e-b7f5-a30b32a4af16;Октябрьская;19f7af44-d905-4b1e-8ab7-080a9c6dfee5;7
7295;110000e5-deed-4663-ad8d-e9618cef7ef9;e9a8e56a-81c1-4c49-a91e-32c9505af328;Овражная;19f7af44-d905-4b1e-8ab7-080a9c6dfee5;7
7294;acbb0a4e-9dc3-4508-a1eb-7b1301d3ccca;4060b8b2-374a-4d62-96b4-652fe5381a97;Ленина;19f7af44-d905-4b1e-8ab7-080a9c6dfee5;7
7293;16dd1fd4-6960-4b08-b35d-f28d3f6d11bb;834cc2ff-ff93-48bc-b2f8-76dd2ac8ee5c;Клубный;19f7af44-d905-4b1e-8ab7-080a9c6dfee5;7
7292;aaa6d126-22bd-4964-8595-1a152659c808;3cb63921-d499-47c0-93aa-8359b52262ca;Кирова;19f7af44-d905-4b1e-8ab7-080a9c6dfee5;7
7291;801de7be-c279-480a-80d8-2812479c4965;8b07d860-9a50-49b8-9ed4-301e462f73d7;Карла Маркса;19f7af44-d905-4b1e-8ab7-080a9c6dfee5;7
7290;83e4f765-3465-46b4-88b4-bfeffa397d7c;5341a490-6291-474f-bea8-ce94875e6c4a;Зеленая;19f7af44-d905-4b1e-8ab7-080a9c6dfee5;7
7283;fccc8bb2-64c9-4ac2-918f-de98e7315683;1e79cb46-ab8a-4814-9c61-abc87a91e222;Средняя;c9622c79-2b2b-4b50-a49c-5c14c971b68f;7
7288;fb0e83ff-3d35-4e81-baa2-942761a9b0b3;a1698bae-9548-4933-9fc8-56858804cd9e;Шоссейная;cca76f9f-2f9a-4aef-950e-cf04e38f3508;7
7287;ea1a52ab-3aba-40b1-b0e7-8e30251d919c;50dc693d-1dda-4d48-a528-d53b05af1bce;Широкая;cca76f9f-2f9a-4aef-950e-cf04e38f3508;7
7286;9a76ce52-b4b4-41fa-91ed-52c0d9c45631;89585cd2-0366-4023-834a-1377009c91e4;Задняя;cca76f9f-2f9a-4aef-950e-cf04e38f3508;7
7279;8d827164-a3a3-40e4-963c-11d0509bba5a;a7a4c4e7-a0ed-4d91-b8eb-06f5b02a321c;Пушкина;5e883481-fbd9-4326-ba03-7ff107f20b2e;7
7281;273a3048-13fb-4f2a-b4ec-d3335ec8fe86;0df3ea4b-d21e-4902-a2ba-5563cea7c64c;Братьев Морозовых;c9622c79-2b2b-4b50-a49c-5c14c971b68f;7
7280;6dee269e-b8c5-46c8-9bf3-4c42f99681ef;8ca0343a-4954-4d4f-aab6-6102b6311c38;Энгельса;5e883481-fbd9-4326-ba03-7ff107f20b2e;7
7275;bfa0d42a-7347-4398-a7ce-b556344a06fe;a893b69b-b04e-47f5-9cfe-18ec786d830f;Шоссейная;dae31864-d6c3-4d35-9cd1-6ed1767075bc;7
7278;d41f2f42-f63c-4082-9488-eccf30fe73b7;2d519489-9b3e-42a6-8c7e-c1551db5fe0d;Победы;5e883481-fbd9-4326-ba03-7ff107f20b2e;7
7277;e8386961-1466-492e-a0e9-e415ee90876e;60c2febf-99df-44f7-9487-de0b3608b0cb;Мичурина;5e883481-fbd9-4326-ba03-7ff107f20b2e;7
7276;e6b1e0ab-06d6-4c8d-861d-94b6a0dc6e0d;2522a8f6-4457-44ec-a017-1b26448a402e;Южная;dae31864-d6c3-4d35-9cd1-6ed1767075bc;7
7274;fcd886fa-e384-4c80-a3fe-d4051a34bbff;a55ee30c-707a-4496-b2bf-eaa3432e49f2;Школьная;dae31864-d6c3-4d35-9cd1-6ed1767075bc;7
7268;0fcb10cc-3f8a-424d-b3ec-c18be4443aca;7a17a1ec-413f-4be4-8e2c-f533fcba0387;Мира;dae31864-d6c3-4d35-9cd1-6ed1767075bc;7
7273;3655384d-60b2-45b1-b773-b43bd2370d56;57b3bbe3-1136-4064-bf9a-e4b0cc342bea;Чапаева;dae31864-d6c3-4d35-9cd1-6ed1767075bc;7
7272;be37e3da-59b3-4861-b9d5-83c2a6a638ac;c3a6f5b1-a81c-4c0b-89d4-7a21cec29dc5;Новая;dae31864-d6c3-4d35-9cd1-6ed1767075bc;7
7271;db5edf84-3e4b-4187-b9d9-6051ac6759b9;7a22c58b-3f7c-4a9b-b3dd-940b6adc0f20;Николаева;dae31864-d6c3-4d35-9cd1-6ed1767075bc;7
7270;aa922e60-accf-4f00-b695-e6366d06a195;e3fa7232-8f28-467e-8084-27aba9faf438;Нефтяников;dae31864-d6c3-4d35-9cd1-6ed1767075bc;7
7266;50f15cbe-0968-4d8b-982d-af8feee58599;6036978e-b8c5-452d-aba7-0b1d45c18001;Коснары;a790f790-260a-458f-8da9-8a5f5d9ca398;7
7265;465dcafb-89d4-4048-9849-9724d4ddba04;f20d848c-efa4-4dc8-ba5d-7b89ff0349aa;Набережная;c50c1ff3-512d-4d83-9dc0-4caf8c8ae286;7
7264;d23c2b18-2878-4f10-840b-90b72bf7a0ef;1d84bbf0-09d8-497e-836a-e90d3a9e9ed8;Зеленая;c50c1ff3-512d-4d83-9dc0-4caf8c8ae286;7
7263;7e501cfa-d60d-4b33-96a5-b709b74238b9;7c6d7f56-15a8-4d73-9d8e-c6922b804db2;Чкалова;05cbcdad-2399-4ab5-ad44-c1579c4fbc60;7
7354;8a7e389a-7375-4058-b810-1ce8ac1d6cc9;1943bb52-407c-4427-9cd6-dc428aa14bf0;Юбилейная;fce8c1c1-d3ed-4702-89ac-594a929028b3;7
7355;ced43d81-d7d2-4ee8-90bf-1a4081493fca;dde663d8-04dc-41a5-9c1c-b2351805e3d4;Совхозная;d224de0a-b57f-4860-9b32-837b22d26e3b;7
7352;eab4a680-2954-42e1-a874-844ddab5970e;b2761f15-aaa5-4301-957e-72b2c065457d;Центральная;fce8c1c1-d3ed-4702-89ac-594a929028b3;7
7349;200ec577-7bc6-41bf-9b08-74ae4d97fc47;d94335b0-4787-4078-98ac-82372324d38a;Узкий;fce8c1c1-d3ed-4702-89ac-594a929028b3;7
7341;b9734028-d8e8-4bcf-8931-b8d4d9a40b78;782890b7-ead2-4121-af25-2437c9f20eae;Главная;c9d97682-3d2c-4dbf-9e2d-496b13a61f38;7
7353;be73281d-fecc-4e9e-9728-cd4f449dda21;be73281d-fecc-4e9e-9728-cd4f449dda21;Школьная;fce8c1c1-d3ed-4702-89ac-594a929028b3;7
7347;30d4d857-413a-4daa-a93f-afbf277ef49c;d4a3e6b7-ef94-4161-8f90-6c857e1f9193;Новая;fce8c1c1-d3ed-4702-89ac-594a929028b3;7
7351;0e2f7aa3-ead1-4f17-bd03-8c1aa028f3f3;0e2f7aa3-ead1-4f17-bd03-8c1aa028f3f3;Фестивальная;fce8c1c1-d3ed-4702-89ac-594a929028b3;7
7350;ca2b529e-be62-4c27-8f4b-455ea8c1ed6b;ca2b529e-be62-4c27-8f4b-455ea8c1ed6b;Фермерская;fce8c1c1-d3ed-4702-89ac-594a929028b3;7
7344;278e0444-ddf3-4097-ad30-61e3c1a68e92;14e76aa5-3afa-4fc0-9d26-dd6e173dccd2;Лесная;fce8c1c1-d3ed-4702-89ac-594a929028b3;7
7348;32edf78b-c923-4a0f-8db2-e090ef4de141;32edf78b-c923-4a0f-8db2-e090ef4de141;Тополиная;fce8c1c1-d3ed-4702-89ac-594a929028b3;7
7342;141e9b88-f4cb-4934-9b58-f9c4333865de;b61ba884-18ce-443d-bea0-417a108bb102;Овражная;c9d97682-3d2c-4dbf-9e2d-496b13a61f38;7
7345;811ac2c8-731a-4625-890b-1257e2502e7e;811ac2c8-731a-4625-890b-1257e2502e7e;Молодежная;fce8c1c1-d3ed-4702-89ac-594a929028b3;7
7340;687f65ad-85bf-4d28-bd0b-96d8d9859cf4;a49a31e1-9ab5-4d28-9423-87116fd9ab6b;Шоссейная;91910612-252e-42d1-b208-6b075303c526;7
7338;95357936-3a23-484b-ae8c-f7f55e80404d;885af864-12f2-435f-ba63-b513033b2856;Лесная;23099765-2fbe-4010-b3a4-9f7fd03f2ea5;7
7339;d5a4c9a0-dd01-4e36-83b0-4de4c49592dc;1d397029-834d-430c-aef5-3ab00074bb47;Хмелеводов;91910612-252e-42d1-b208-6b075303c526;7
7333;3fb1fc07-54ad-47ce-b765-11821b120a7b;61a3161d-5c27-4563-b94b-81b6bd6ec3f0;Молодежная;7b9c4bb6-8b14-4152-9d83-df7d672daf4f;7
7337;f6813417-936c-4845-97d0-9b8641dcdb72;187ff6b7-9433-4adc-ae93-8d509e84164e;Новая;fb560161-dde1-426a-ac53-e1f068950e66;7
7335;9cbd8961-112c-42e0-b62e-17f7640e8ec0;1ad16cbe-5b5c-4e72-9c4c-73ab1a3a35d4;Центральная;7b9c4bb6-8b14-4152-9d83-df7d672daf4f;7
7334;d83ce966-e08a-49c3-98a5-ef01963ed90f;65fb92af-f406-4a85-9e0e-9fd559fab8e9;Садовая;7b9c4bb6-8b14-4152-9d83-df7d672daf4f;7
7331;1a4144de-c013-478f-97b3-5f13bacc3737;467aa907-f556-4e2f-b31b-95fc42d536c4;Хмельная;fb45d8a3-2b72-45c8-847e-4c99f05917f2;7
7329;58ef4d06-0e37-4746-8704-cbf287165c43;0aaae10d-2be6-4414-8661-0cfb64eca967;Ленина;83c620d9-fc19-42d8-aaad-89e2227f921f;7
7327;d8745ec4-dce8-494f-90e2-c442ed856598;2653ddf0-6d5c-4ef5-b0b6-7d8834ff1c1a;Солнечная;5c782f84-b557-4cde-a9b9-24a474326df4;7
7326;3e169a91-4c80-412b-8740-fd9c78847fe7;853dc08c-df6c-41fe-a489-6c8665dadbcb;Луговая;5c782f84-b557-4cde-a9b9-24a474326df4;7
7325;8720bbab-b4b3-46be-84a7-415ee5d07eb8;ccf20560-fce5-4a97-9a18-7619ce939455;Зеленая;5c782f84-b557-4cde-a9b9-24a474326df4;7
7332;621edee2-ec68-4a12-82c2-f3f9c35b54ca;b520e19d-bb99-42aa-bb62-fc3b9537836d;Базовый;7b9c4bb6-8b14-4152-9d83-df7d672daf4f;7
7321;20d2acf7-3c21-4548-8ec4-f7053590278d;66d3481b-3257-4cf0-bb67-20bdcc744665;Тралликасы;681cb904-8663-4192-b4be-b9434b8d2a44;7
7324;450d02f3-1374-4f8a-b9fb-04bf75a3af3c;90238c38-91e0-408c-86ed-5a2f77cabcf8;Яндоушская;681cb904-8663-4192-b4be-b9434b8d2a44;7
7328;8ae3077f-533c-4a7f-b65e-da481aef406a;28bc45d3-3ffa-4f97-8411-29793c02849d;Гвардейская;83c620d9-fc19-42d8-aaad-89e2227f921f;7
7323;f37b13b6-e974-4070-a620-6ba819718f06;b0b4536b-5175-4cc6-900f-404996a7aa4b;Школьная;681cb904-8663-4192-b4be-b9434b8d2a44;7
7322;5577cf6d-665b-4d92-b217-f9111e21c663;12bb40ad-1b82-4026-9094-c2b1349fd586;Центральная;681cb904-8663-4192-b4be-b9434b8d2a44;7
7318;0c7cb7f9-749d-44ee-8e44-d2131f888898;5c46cf23-333f-45bf-9823-1bcfa1fbebf7;Кабалка;681cb904-8663-4192-b4be-b9434b8d2a44;7
7320;c0481156-0b17-4c40-b39a-36a6182b41e5;8484f173-9f87-492d-af16-fc119d345495;Русская;681cb904-8663-4192-b4be-b9434b8d2a44;7
7319;2f6cbc86-b669-47f5-841d-d871e3a1b1c5;4e24fcbb-e92a-403c-8dd1-5aa1164ca80c;Луговая;681cb904-8663-4192-b4be-b9434b8d2a44;7
7313;4e6fbbae-b851-4d50-be1b-90e994de810f;13a6cd8e-d216-4b89-bad0-0360d50f9f33;Выселки;842e6e01-8b69-4f11-b515-282f2e63d1b5;7
7317;e4de5544-6b4b-427c-96c6-72d94048776c;bfc554f8-0eb5-45ff-be26-855e5802149e;Речная;842e6e01-8b69-4f11-b515-282f2e63d1b5;7
7315;cf13a4e8-03ed-4e54-a71f-338d345f7cc3;fdd1cef5-a767-4bdb-9f86-207ef56939d3;Озерная;842e6e01-8b69-4f11-b515-282f2e63d1b5;7
7311;da1f7d0d-05b1-4d1d-8723-50dd8b5025ce;cd8a7f2a-56ac-4277-8fee-4980fd2807ca;Просвещения;77f02d27-84f7-47e9-8186-a8d44507eda2;7
7312;31cdda6d-0877-4f50-add1-8204afa37bd8;026cdd4a-16d7-4d65-a6f3-90c2697d5445;Садовая;77f02d27-84f7-47e9-8186-a8d44507eda2;7
7316;f952585f-21e5-4328-a1e0-f9ffdae939b1;f952585f-21e5-4328-a1e0-f9ffdae939b1;Полевая;842e6e01-8b69-4f11-b515-282f2e63d1b5;7
7310;590d56a4-f53e-41c0-9063-0d374ce5a7ae;16ed9221-1e65-45c7-ad9d-9221539ad73b;Полевая;77f02d27-84f7-47e9-8186-a8d44507eda2;7
7399;337afacd-fbf6-4ba0-a9f4-a9e6c5f587d9;5c686745-02a2-4c41-a757-94baa3fc7118;Гагарина;4bc5516c-aec6-4976-b2bf-5e4bd9495d09;7
7402;9986a339-71fa-47bf-94d7-619b312e879e;d5277154-7e2c-4b07-b8e5-97d1bc0310c4;Павлова;4bc5516c-aec6-4976-b2bf-5e4bd9495d09;7
7401;72f53e68-a833-4bee-a843-3d14360b0acc;516100aa-097c-483b-a0df-1d0b64f15d72;Молодежная;4bc5516c-aec6-4976-b2bf-5e4bd9495d09;7
7397;f906b012-0356-4ee6-acd4-1c6dbf49b0ea;4cf359a7-71c4-40dc-88a2-411b2ee77432;Боголюбова;4bc5516c-aec6-4976-b2bf-5e4bd9495d09;7
7398;dae4ba2f-1353-4c7a-9215-ed0a1ecb726e;541ab4db-ed8e-4bd1-a128-ba5478dc7264;Восточная;4bc5516c-aec6-4976-b2bf-5e4bd9495d09;7
7390;2071f5ee-aacf-41fa-b576-506349dc5642;56d7d824-748d-4646-9f83-0830e0120805;Яхха;309fe9a2-f546-4734-8b65-88a17a9accac;7
7396;6462809e-ce87-4de6-8c9a-273a7157d4dc;7fe3436a-41be-4d53-ab87-d633d96a63f9;Мира;5ef5917e-6726-441d-9d87-40f86e0c9baa;7
7395;7e415c56-9003-4fce-889a-ae63044357a1;d967b481-6cd5-448e-b11d-bbc8ad9a443b;Инженерная;5ef5917e-6726-441d-9d87-40f86e0c9baa;7
7394;4a167abc-d484-4cc9-b10f-d8b2e4ce9e4a;293a85c9-5e00-4f59-a3ec-933ccbbc9552;Новая;ccb3248a-1d17-4bd0-ab44-2e8b49e611b3;7
7392;48093c28-709b-48cb-ac2a-8a67db14eb9e;0f55a748-49ba-4c5d-afac-03c6c8e263d8;Молодежная;ccb3248a-1d17-4bd0-ab44-2e8b49e611b3;7
7389;8f1379e2-e393-420a-83fd-1d6f62b4760f;8f6310da-c169-4361-bc5a-e0e2eab4cf2a;Озерная;309fe9a2-f546-4734-8b65-88a17a9accac;7
7388;9a205e6c-b4e5-480c-8e6b-50021eb16b0f;19bd8ec7-fdc3-4397-8c7a-c98c0c3992e1;Мачак;309fe9a2-f546-4734-8b65-88a17a9accac;7
7385;b6d39f79-e47f-4cae-a77c-186b3f58f1e2;05fb03fc-63fb-4641-a8b8-5c4710662693;Николаева;baf84d06-f008-4844-8cd7-fd1c9b5431c3;7
7387;de01aedf-203f-45d9-a0a0-a0d94373bbd0;c67ae94f-82e4-4cea-99a9-850a65d7a34e;Колхозная;65873e9a-536e-47ca-8cd3-9c50bde0ba1b;7
7383;f32bc131-db00-4011-b5db-8f7826720d15;1f28ba69-d632-4695-9e53-47f67c6d0373;Учительская;1a1f8e96-b130-4086-b2e0-5783fea4fb0a;7
7384;607fef54-ddd1-4813-a842-d241214d8199;5e4826d3-e98d-4b24-a748-23d5d0bfe37b;Молодежная;baf84d06-f008-4844-8cd7-fd1c9b5431c3;7
7382;b3a6871c-d6d5-4be2-bc6c-9be2d3cec00f;a6776c6e-a6b9-49a4-96f3-3af82934f4e8;Садовый;1a1f8e96-b130-4086-b2e0-5783fea4fb0a;7
7371;daadeb8e-c2f6-4dbf-98c8-e40f00e33b53;2e0715eb-23e9-416e-b94e-a95bf24cd65c;Зеленая;cc8d466f-ef99-4fdb-aca3-159038def4a6;7
7381;bba5d207-d104-44e3-a4f9-fdd47303d83c;971b78d8-47c5-4871-bfb1-1dbb1304c00a;Речная;1a1f8e96-b130-4086-b2e0-5783fea4fb0a;7
7380;3e7365e0-501f-45c3-ad06-191ad2db588e;3922dfaa-f928-48f1-9b12-1d7da985de76;Приовражная;1a1f8e96-b130-4086-b2e0-5783fea4fb0a;7
7378;0d96c1a4-8eb4-4580-99e2-e1e94efe225b;928ac4a9-0ca5-4cb6-80b3-7f814588c9bf;Овражный;a68a1725-f7a8-4ac9-8397-4de4b37378c0;7
7377;18922735-2c0a-4aeb-afc9-c5220f62f673;d8169676-ef56-485d-bfcd-b5af69af82cf;Луговая;a68a1725-f7a8-4ac9-8397-4de4b37378c0;7
7376;3e19f406-d8e5-4e2b-bfa5-cc299617ecaf;e59b585d-431a-4200-96dd-d90fd6e348af;Лесная;a68a1725-f7a8-4ac9-8397-4de4b37378c0;7
7375;17a3a570-82de-451b-a80a-ad6891d139be;8d6b6fed-e506-4195-ac55-5e796754e532;Зеленая;a68a1725-f7a8-4ac9-8397-4de4b37378c0;7
7374;eb1e889e-de46-431d-9374-fde76c86736a;9bd09f42-058e-4eda-b105-77326d17ae23;Николаева;cc8d466f-ef99-4fdb-aca3-159038def4a6;7
7373;fe445352-aeae-4cf3-86f1-787dc6c1ead5;d49d9fb8-8dd1-475c-9835-250c3566b06b;Ленина;cc8d466f-ef99-4fdb-aca3-159038def4a6;7
7372;5a38a185-cc30-4493-8c27-dfd61f2ab2bb;6a315790-4cc4-44f0-95ea-87dcbb943dc2;Калинина;cc8d466f-ef99-4fdb-aca3-159038def4a6;7
7367;503339fc-490a-4b59-9836-494e0bdf2119;b23ee711-58f7-4866-a608-b667efc0b5fa;Южная;2aa659ca-d8fb-41e3-8340-b2592e5fc3de;7
7370;85f90609-ddf3-4aa4-b33b-db6b2c47f437;31a68319-2124-4d43-aaa6-79fe122d3727;Дубовая;cc8d466f-ef99-4fdb-aca3-159038def4a6;7
7369;a8aa9c96-524a-4e23-9f3e-19ca91460bd4;5d4b1971-ac65-4078-ab76-2af5b2d60089;Гагарина;cc8d466f-ef99-4fdb-aca3-159038def4a6;7
7365;ca1faef5-9198-4a8c-bdfb-e151da8b87f6;3b7df42d-0a8a-4277-8024-8ce6323d910c;Советская;2aa659ca-d8fb-41e3-8340-b2592e5fc3de;7
7366;88776b0d-d2eb-484e-806d-00a6010cee72;9cb1cee8-0366-4f0e-8741-a7ad7a8d945c;Школьная;2aa659ca-d8fb-41e3-8340-b2592e5fc3de;7
7363;6ac8c72e-e6a6-4958-b7e0-4fa9deceed10;15bcf4bc-acdc-46c0-96f8-594a037d554d;Шоссейная;f2e1674a-dbc0-4525-b545-41bebe811960;7
7360;9450dcc8-aba9-4ffb-a8bb-acc2141ffd49;168056da-096b-4b81-9eaf-8793a489d735;Центральная;b57287d0-e3ab-4564-96a6-dfc055cbadf7;7
7362;ead871a7-9462-4df8-b88a-b26cf0d3c8b8;442286bb-202b-4b0a-a3e4-551706eda9d0;Никитина;f2e1674a-dbc0-4525-b545-41bebe811960;7
7361;7c409e33-90aa-4b84-815a-98ded15ed1d5;6a29be08-e6b7-4cad-a600-c0c9213b16f7;Клубная;f2e1674a-dbc0-4525-b545-41bebe811960;7
7358;c08275c5-af6d-48cd-bbec-30c385d8b989;653c6f94-8e0e-47ff-b5f5-3621aa40c9a1;Новая;b57287d0-e3ab-4564-96a6-dfc055cbadf7;7
7359;ac8e8694-1838-4a71-a594-b748f10279be;cbd3ceee-6fc0-4063-8323-4d207458e440;Овражная;b57287d0-e3ab-4564-96a6-dfc055cbadf7;7
7357;c9112ea6-ce1a-47e4-b9f7-320f6ec815d9;c9112ea6-ce1a-47e4-b9f7-320f6ec815d9;Шоссейная;d224de0a-b57f-4860-9b32-837b22d26e3b;7
7449;3da54382-2398-438e-9946-e041d1f9f272;125e0a46-4039-4891-a712-b77febcd4a3f;Железнодорожная;8ea4710b-19d3-44e5-a6cc-7915e8da7ad6;7
7448;c3d6042a-fb5e-41a8-8d8f-44fc75f9ba75;cb31bf2e-5eb3-4e15-934f-c88cc67c5e93;Энгельса;e5e77ded-fd4d-4fb8-85fc-bf0818614324;7
7447;75abd401-ecd3-4654-bec8-2bb0c3624ba1;b5abf7e6-c2fa-4d68-b072-c90db3f56c20;Чапаева;e5e77ded-fd4d-4fb8-85fc-bf0818614324;7
7444;316df4fb-c6e0-43c6-8338-2bc2ec2a8fc2;493ba438-eeb7-464f-9f5e-324c6e074a6c;Молодежная;b4f75a77-a49c-493e-9237-3ae59a6f1b60;7
7445;67c60470-9619-409c-a51b-af9d1176016b;211f3340-77a6-40a6-8ec7-81cc950fe138;Пушкина;b4f75a77-a49c-493e-9237-3ae59a6f1b60;7
7442;cd0b10e1-4a2b-46de-b185-782cd743bc61;7031ace8-d5e9-413d-b05a-38ea20457313;Зеленая;b4f75a77-a49c-493e-9237-3ae59a6f1b60;7
7443;0c14b16c-b489-4b0f-8f14-9b3d84d6f65d;53bed084-7546-4b17-9a73-d0fac560d11d;Ленина;b4f75a77-a49c-493e-9237-3ae59a6f1b60;7
7440;2ad77831-57ab-42fa-89a7-aad546c7b6fd;dfc119ce-9020-405f-a5f7-829132e10a34;Гордеева;b3bcf9c8-a607-4498-a84d-b42844ebcc64;7
7434;ae4df619-da68-42d9-84e6-40ffaef2984f;a784ebfe-83f0-4a63-bd73-b32ea744f505;Лесная;9fd9b1c3-ea1b-44e6-a6b4-555868adda51;7
7441;89718dfc-4dcf-4890-bce0-f99327c462d7;ba832fb9-048d-4494-a287-4a82d89582dd;Передняя;b3bcf9c8-a607-4498-a84d-b42844ebcc64;7
7437;7b8b489d-db60-498d-b54d-4a93f50246d8;ed9f05df-2e99-4394-bc47-e8a6a434cc1b;Парная;1864cf41-2fd4-42b7-acb4-5d7e8f6877d4;7
7436;b9e4a79b-0a11-4e0e-ad42-fe69fef63903;611d6f16-bfe1-470b-ad60-22023c01f4f5;Новая;1864cf41-2fd4-42b7-acb4-5d7e8f6877d4;7
